Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
18,DFBjck8S__Y,Al Jazeera English,Who is Vladimir Putin? | Start Here,"['Vladimir Putin', 'Vladimir zelensky', 'Vladimir Putin speaking english', 'vladimir andniki', ""putin's place"", 'putin', 'putin walk', 'putin putout', 'ptin speaking english', 'is putin dead', 'putin dead', 'putin shaking video', 'putin coup', 'vladimir putin speaking english', 'putin latest news', 'putin sick', 'putin health problems', 'wide putin song', 'putin palace', 'putin news', 'putin song', 'wide putin', 'putin documentary', 'putin cancer', 'start here', 'al jazeera english', 'al jazeera news', 'russia invasion']",2022-06-15T13:00:12Z,1206477,15961.0,4245.0,,PT15M8S,hd,https://i.ytimg.com/vi/DFBjck8S__Y/hqdefault.jpg,345.1314392089844,0.2334192395210266,0.2777433693408966,1.0,1,['en'],"['start', 'here', 'who', 'is', 'vladimir', 'puting']"
19,qF5fWh0FdVI,NBC News,Growing Concern Over Putin’s Next Move,"['Health', 'International News', 'Lester Holt', 'Making A Difference', 'NBC Nightly News', 'National News', 'News', 'Nightly News', 'U.S. News', 'breaking news', 'evening news', 'politics', 'world news']",2022-03-02T01:15:01Z,537985,3857.0,1531.0,,PT2M3S,hd,https://i.ytimg.com/vi/qF5fWh0FdVI/hqdefault.jpg,250.8130340576172,0.1823076903820037,0.3225320279598236,1.0,1,['en'],"['nbc', 'news']"
20,biYPmf-vqD8,DW News,Three foreign fighters sentenced to death by separatist pro-Russia court | DW News | DW News,['DW News'],2022-06-09T20:38:13Z,334420,3927.0,1869.0,,PT10M10S,hd,https://i.ytimg.com/vi/biYPmf-vqD8/hqdefault.jpg,262.7511291503906,0.3299397528171539,0.2764802277088165,0.0,1,['en'],"['dw', 'foreign', 'fighters', 'over', 'alongside', 'ukrainians']"
21,O8wOLN3pvMU,TIMES NOW Navbharat,News Ki Pathshala | Sushant Sinha : मिडिल क्लास की कमर तोड़ते सिस्टम का इलाज कब करेंगे PM मोदी?,"['gst council', 'gst council meeting', 'gst council meeting 2024', 'gst council meeting today', 'gst council meeting update', 'gst council meet', '54th gst council meeting', '2024 gst council meeting', 'gst council meeting highlights', 'gst council meeting news', 'gst council meeting in 2024', '55th gst council meeting 2024', 'gst', 'gst council meeting live', '55th gst council meet press conference', 'pm modi', 'news ki pathshala', 'sushant sinha']",2024-12-23T17:45:04Z,283237,6956.0,3746.0,,PT11M18S,hd,https://i.ytimg.com/vi/O8wOLN3pvMU/hqdefault.jpg,295.5459289550781,0.4291702806949615,0.3286940157413482,2.0,1,['hi'],"['aigt', 'ch', 'decit', 'dnes', 'cew', 'gchte', 'qrg', 'teel', 'huei', 'ht', 'taxes', 'rgs', 'ylortiet', 'hnewskipathshala']"
22,dgEM891pGfg,TODAY,These ‘Moxi’ Girls Are Lacing Up To Revive The Pastime Of Roller Skating | TODAY,"['Big News', 'Pop Culture', ""Editor's picks"", 'Sunday TODAY']",2017-07-02T17:37:44Z,184058,3086.0,147.0,,PT3M46S,hd,https://i.ytimg.com/vi/dgEM891pGfg/hqdefault.jpg,352.9750671386719,0.2984397709369659,0.5128055214881897,0.0,1,['en'],['today']
23,S6P1gk3rDSw,DW Español,DW Noticias del 25 de diciembre: Blanca Navidad de EE. UU. [Noticiero completo],,2022-12-26T00:30:09Z,372687,4685.0,236.0,,PT14M57S,hd,https://i.ytimg.com/vi/S6P1gk3rDSw/hqdefault.jpg,26.701135635375977,0.2767192125320434,0.4055195152759552,0.0,1,['es'],"['completo', 'noticiero', 'dw', 'lorigag', 'los', 'estragos', 'de', 'la', 'tormenta']"
24,zXEf5vNJlqo,DW News,US: Russia plans to annex more Ukrainian territory | Ukraine latest,"['DW News', 'ukraine', 'russia ukraine', 'war in ukraine', 'donbas', 'Kramatorsk']",2022-07-20T08:24:41Z,302881,3382.0,1946.0,,PT6M55S,hd,https://i.ytimg.com/vi/zXEf5vNJlqo/hqdefault.jpg,356.8275146484375,0.1464457660913467,0.2289734184741974,0.0,1,['en'],"['dw', 'intensifies', 'shelling', 'russia', 'of', 'ukrainian', 'cities']"
25,O1dAzWGdI9M,DW Español,Cientos de miles de rusos abandonaron su país para evitar la guerra,"['rusia', 'ucrania', 'guerra']",2023-03-25T22:17:18Z,406555,6762.0,1400.0,,PT6M30S,hd,https://i.ytimg.com/vi/O1dAzWGdI9M/hqdefault.jpg,11.52407932281494,0.2538390755653381,0.1989086717367172,0.0,1,['es'],"['dw', 'huyendo', 'del', 'frente']"
26,_EfxVerM4EM,DW Español,Tras la liberación de Jersón la guerra en Ucrania entra en una nueva fase  | A fondo DW,"['A fondo', 'Debates DW', 'ucrania', 'rusia', 'guerra', 'Jersón', 'retirada rusa', 'hinnerk berlekamp', 'amir valle', 'alexandra sitenko', 'jenny perez', 'Polonia', 'Putin', 'OTAN', 'misiles', 'Zelenski']",2022-11-17T20:30:11Z,743573,9426.0,1896.0,,PT42M36S,hd,https://i.ytimg.com/vi/_EfxVerM4EM/hqdefault.jpg,5.404799938201904,0.2417633086442947,0.2627840042114258,0.0,1,['es'],"['ew', 'del', 'senal', 'fin', 'de', 'la', 'guerrar']"
27,LUzlFChJQ4M,DW Español,DW Noticias del 05 de octubre: Ucrania recupera territorio. (Noticiero completo),,2022-10-05T23:30:02Z,429256,7271.0,688.0,,PT24M28S,hd,https://i.ytimg.com/vi/LUzlFChJQ4M/hqdefault.jpg,61.66826629638672,0.226810410618782,0.2491068989038467,0.0,1,['es'],"['completo', 'noticiero', 'dw', 'ucrania', 'terreno', 'recupera']"
28,SWDNxZg3a60,펜앤드마이크TV,누구 맘대로 조기대선? 선관위가 건방지기 짝이 없다,,2024-12-23T08:01:21Z,163426,24530.0,1140.0,,PT54S,hd,https://i.ytimg.com/vi/SWDNxZg3a60/hqdefault.jpg,165.03768920898438,0.2131407111883163,0.2157683223485946,1.0,0,['ko'],"['lf', 'tlhl', 'lie', 'seay', '4o', 'honpl', 'al', 'eech', 'schst']"
29,qO2d9FpBzDI,CNBC,Who Is Winning The Global EV Race?,"['CNBC', 'business', 'news', 'finance stock', 'stock market', 'news channel', 'news station', 'breaking news', 'finance news', 'money', 'money tips', 'financial news', 'Stock market news', 'stocks', 'us news', 'world news', 'cable news', 'lithium ion battery', 'GM', 'Ford', 'cars', 'EV', 'battery shortage', 'energy', 'ample', 'electric vehicle battery', 'car batteries', 'cheaper EV', 'lithium metal batteries', 'electric cars', 'cobalt free batteries', 'Voltswagon', 'VW', 'lithium shortage', 'oil', 'tesla', 'batteries', 'Tesla', 'Lucid', 'rivian', 'china', 'europe']",2022-03-14T16:00:34Z,2371227,15872.0,3488.0,,PT49M5S,hd,https://i.ytimg.com/vi/qO2d9FpBzDI/hqdefault.jpg,329.0481872558594,0.3141157031059265,0.4546736180782318,0.0,1,['en'],"['cnbe', 'tasls', 'tesln', 'is', 'who', 'winning', 'the', 'ev', 'racez']"
30,Lfhvv9Dergg,Максим Кац,Как сбежать из закрытой страны | Инструкция по сборке воздушного шара (English subtitles) @Max_Katz,"['Кац', 'Максим Кац', 'побег', 'ГДР', 'воздушный шар', 'соцлагерь', 'Штази', 'свобода', 'граница', 'восточная Германия', 'западная Германия', 'холодная война', 'сопротивление', 'самодельный транспорт', 'воздушное путешествие', 'Пётер Стрельцик', 'Гюнтер Ветцель', 'амбиция', 'риск', 'выживание', 'семья', 'спецслужбы', 'тайна', 'безопасность', 'попытки', 'преследование', 'слежка', 'конструирование', 'препятствия', 'вдохновение', 'воссоединение Германии', 'диктатура', 'изоляция', 'история', 'исторический', 'немецкий']",2024-12-23T18:40:24Z,364862,16463.0,2428.0,,PT17M41S,hd,https://i.ytimg.com/vi/Lfhvv9Dergg/hqdefault.jpg,354.9093017578125,0.3247163593769073,0.4249288737773895,0.0,0,['ru'],"['kall', 'coekatb', 'colliarepa']"
31,LzOUbeumEq8,DW News,How will Germany spend its massive €100 billion military budget? | DW News,"['trump', 'nato spending', 'nato military spending', 'military spending', 'nato germany', 'us germany', 'us germany relations', 'nato budget', 'military budget', 'germany military', 'bundeswehr', 'f-35', 'german army']",2022-03-30T09:19:46Z,441745,5433.0,2562.0,,PT8M17S,hd,https://i.ytimg.com/vi/LzOUbeumEq8/hqdefault.jpg,22.964862823486328,0.2739681303501129,0.3305411338806152,0.0,1,['en'],"['dw', 'massive', 'budget', 'military']"
32,L6T2DKSqGvc,DW News,Energy crisis: How Germany tries to shield itself from Putin's power plays | DW News,"['DW News', 'Germany', 'Russia', 'Gas', 'Fossil fuels', 'Gazprom', 'Nordstream', 'Energy', 'Winter', 'Heating', 'Saving energy']",2022-07-29T09:02:24Z,160828,1992.0,1781.0,,PT6M27S,hd,https://i.ytimg.com/vi/L6T2DKSqGvc/hqdefault.jpg,359.2710876464844,0.3730045557022095,0.2743111252784729,1.0,1,['en'],"['dw', 'fears', 'germany', 'cold', 'winter']"
34,5dY6QflURl0,Invest in Bavaria,Discover cross-industry innovation in Fin- & InsurTech in Bavaria,"['Invest', 'Bavaria', 'fintech', 'finance', 'insurance', 'investment']",2021-09-10T13:55:32Z,5595123,0.0,1.0,,PT38S,hd,https://i.ytimg.com/vi/5dY6QflURl0/hqdefault.jpg,29.494354248046875,0.5275548696517944,0.6209501028060913,0.0,1,['en'],"['made', 'match', 'in', 'bavaria']"
35,A5XGV0kgepI,DW News,"German Chancellor Olaf Scholz: ""We will defend every square meter of NATO territory"" | DW News",['DW News'],2022-06-22T20:38:38Z,182099,2653.0,1036.0,,PT10M31S,hd,https://i.ytimg.com/vi/A5XGV0kgepI/hqdefault.jpg,24.942934036254883,0.1210218742489814,0.2398149073123932,1.0,1,['en'],"['dw', 'nato', 'partners', 'can', 'rely', 'germany', 'on']"
36,1_38HKutVGI,NBC News,This Morning’s Top Headlines – April 25 | Morning News NOW,['NBC News NOW'],2022-04-25T12:42:39Z,183135,1160.0,191.0,,PT26M1S,hd,https://i.ytimg.com/vi/1_38HKutVGI/hqdefault.jpg,10.18700122833252,0.2339638322591781,0.2883398532867431,0.0,1,['en'],"['sas', 'nbc', 'news']"
37,Thoko8KrNww,DW Español,DW Noticias del 26 de julio: Europa acuerda reducir consumo de gas [Noticiero completo],,2022-07-26T23:30:03Z,216912,2400.0,474.0,,PT27M25S,hd,https://i.ytimg.com/vi/Thoko8KrNww/hqdefault.jpg,3.4122326374053955,0.220436692237854,0.3782666027545929,0.0,1,['es'],"['noticiero', 'completo', 'dw', 'nord', 'strea', 'europa', 'secure', 'lor', 'euro', 'supply', 'gas', 'reducir', 'acuerda', 'de', 'consumo', 'gas']"
39,mbS2cWqo1DQ,DW Español,La contraoferta del G7,"['resumen', 'economía', 'ruta', 'seda', 'deuda', 'default', 'Brasil', 'envases', 'turismo', 'aeropuertos']",2022-07-02T16:45:01Z,130681,2220.0,559.0,,PT12M1S,hd,https://i.ytimg.com/vi/mbS2cWqo1DQ/hqdefault.jpg,346.4833068847656,0.2566635608673095,0.2976095080375671,1.0,1,['es'],"['dw', 'resumen', 'economico']"
41,RAdtX44bQOo,DW Español,"DW Noticias, 11 de abril: Francia se desmarca de EE. UU. en la crisis de Taiwán [Noticiero completo]",,2023-04-11T23:27:15Z,193084,2240.0,380.0,,PT27M32S,hd,https://i.ytimg.com/vi/RAdtX44bQOo/hqdefault.jpg,264.5907897949219,0.4225461184978485,0.1561691462993621,2.0,1,['es'],"['completo', 'noticiero', 'dw', 'noticias', 'visita', 'de', 'macron', 'paises', 'bajos', 'nexu']"
42,vr3XyVCR4T0,中天電視,【#中天新聞不斷電直播Live】 CTI中天新聞24小時HD新聞直播 │ CTITV Taiwan News HD Live｜台湾のHDニュース放送｜ 대만 HD 뉴스 방송@中天電視CtiTv,"['中天', '中天電視', '中天新聞', 'CTI']",2022-05-13T04:09:36Z,10165470,34101.0,0.0,,P0D,sd,https://i.ytimg.com/vi/vr3XyVCR4T0/hqdefault_live.jpg,4.334192276000977,0.7360353469848633,0.3985751569271087,0.0,1,['vi'],"['px', 'alleling', 'broadcast', 'live']"
44,4HqkS4ztzrc,Al Jazeera English,How bad is COVID in North Korea? | Start Here,"['#northkorea', 'north korea', 'Hashtag: #NorthKorea #KimJongUn #COVID19 #covidnorthkorea Keywords: North korea', 'north korea covid', 'north korea covid 19', 'north korea covid-19 update news', 'north korea covid outbreak', 'north korea covid cases', 'covid 19', 'covid 19 news', 'kim jong un', 'pandemic', 'pandemic news', 'coronavirus', 'coronavirus news North korea covid', 'north korea covid vaccine', 'Start here', 'start here aljazeera', 'al jazeera', 'al jazeera english', 'kim jong-un']",2022-05-26T13:00:01Z,251661,2636.0,240.0,,PT9M15S,hd,https://i.ytimg.com/vi/4HqkS4ztzrc/hqdefault.jpg,304.4986267089844,0.2992911636829376,0.2491117566823959,2.0,1,['en'],"['seare', 'north', 'koreas', 'covid', 'outbreak']"
45,2vSDbkwErw4,NBC News,This Morning’s Top Headlines – April 27 | Morning News NOW,['NBC News NOW'],2022-04-27T14:06:48Z,187081,922.0,161.0,,PT19M56S,hd,https://i.ytimg.com/vi/2vSDbkwErw4/hqdefault.jpg,307.0648803710937,0.1639791578054428,0.3402509987354278,0.0,1,['en'],"['nbc', 'news']"
46,aLncbJbkhaY,DW Español,DW Noticias del 14 de febrero: Últimas labores de rescate tras el terremoto [Noticiero completo],"['dwnoticias', 'terremoto', 'noticierocompleto', 'turquia', 'otan', 'siria', 'rescates']",2023-02-15T01:15:00Z,246949,3557.0,208.0,,PT27M23S,hd,https://i.ytimg.com/vi/aLncbJbkhaY/hqdefault.jpg,270.91912841796875,0.2403457760810852,0.2865815460681915,0.0,1,['es'],"['dw', 'noticiero', 'completo', 'la', 'peor', 'catastrofe', 'siglo', 'en', 'un']"
47,6zeGu_tgw9c,FRONTLINE PBS | Official,Rape on the Night Shift (full documentary) | FRONTLINE,,2022-06-21T23:00:03Z,1119697,9384.0,1668.0,,PT53M20S,hd,https://i.ytimg.com/vi/6zeGu_tgw9c/hqdefault.jpg,349.9786376953125,0.2326848208904266,0.1398279219865799,0.0,1,['en'],"['full', 'film', 'rape', 'on', 'the', 'night', 'shift', 'pbs', 'frontline']"
48,zZDfLQxi_sw,CNN-News18,Donald Trump Hosts Surprise News Conference In Florida | Drone Sighting | US News | News18 | N18G,"['Trump Speaks at florida', 'Trump Florida breifing Live', 'Donald Trump Live', 'Trump Speech Live', 'trump rally florida', 'trump florida', 'trump rally live', 'trump palm beach florida', 'trump speech florida', 'trump florida speech full', 'watch trump florida speech', 'trump florida latest speech live', 'donald trump rally live', 'cnn live', 'trump news live', 'trump live', 'us news live', 'president elect trump briefing live', 'drone', 'us drone']",2024-12-17T02:26:31Z,5523114,33658.0,0.0,,P0D,sd,https://i.ytimg.com/vi/zZDfLQxi_sw/hqdefault_live.jpg,280.470947265625,0.3749861121177673,0.3702230155467987,1.0,1,['en'],"['news', 'live', 'ecin', 'something', 'strange', 'is', 'going', 'ont']"
49,y87V0h9gUdM,DW News,Ukraine: Zelenskyy vows resistance to Russian assault on Donbas | DW News,['DW News'],2022-05-28T08:56:26Z,484060,4759.0,2895.0,,PT5M42S,hd,https://i.ytimg.com/vi/y87V0h9gUdM/hqdefault.jpg,30.897035598754883,0.2193379551172256,0.2828921973705292,0.0,1,['en'],"['dw', 'zelenskyy', 'defiant', 'advance', 'russian', 'over']"
50,tg5tZwuFcm0,УКРАИНА СЕГОДНЯ - ГРОШІ ,"Жена БЕЖИТ от ДИКТАТОРА! Z-патриот VS Усик, И КОРЕЙЦЫ с ЛИПОВЫМИ документами | В ТРЕНДЕ","['украина сегодня', 'украина сегодня новости', 'украина сегодня война', 'украина сегодня онлайн', 'украина сегодня новости ютуб', 'война на украине', 'украина', 'украина россия война', 'новости украины', 'новости сегодня', 'гроши', 'новости', 'война в украине', 'россия', 'новости украина', 'солдаты кндр', 'армия кндр', 'документы кндр', 'липовые документы', 'кндр документы', 'асад', 'жена асада', 'жена асада бежит', 'сирия', 'башар асад', 'дамаск', 'александр усик', 'тайсон фьюри', 'жена асада башара', 'асма асад', 'башар асад диктатор']",2024-12-23T17:30:08Z,186631,6770.0,333.0,,PT11M2S,hd,https://i.ytimg.com/vi/tg5tZwuFcm0/hqdefault.jpg,299.4395751953125,0.5459663271903992,0.2848000228404999,3.0,0,['bg'],['tpehae']
51,HGLmqNl7DDk,Fox News,"AOC roasted for new tirade against Elon Musk, Trump","['elon musk', 'alexandria ocasio-cortez', 'trump', 'donald trump', 'DOGE', 'department of government efficiency', 'federal spending', 'government spending', 'fox news', 'fox news media', 'fox news channel', 'fox news network', ""america's newsroom"", 'clay travis', 'clay travis fox news', 'politics', 'political news', 'elon musk news', 'elon musk DOGE', 'DOGE news', 'wasteful government spending', 'trump administration', 'white house', 'trump transition', 'donald trump news']",2024-12-23T19:15:01Z,276912,6298.0,2851.0,,PT5M,hd,https://i.ytimg.com/vi/HGLmqNl7DDk/hqdefault.jpg,336.26123046875,0.3533852100372314,0.2788505554199219,3.0,1,['en'],"['fox', 'news', 'cha', 'nnel']"
52,2EFl07zXHig,CNN,"Haberman: Trump-world ‘aghast’ at Guilfoyle’s $60,000 speaking fee","['latest News', 'Happening Now', 'CNN', 'John Berman', 'Brianna Keilar', 'New Day', 'Maggie Haberman', 'Philip Bump', 'Kimberly Guilfoyle', 'Donald Trump Jr.', 'Donald Trump', 'Stop The Steal Rally', 'January 6', 'January 6 Committee', 'January 6 Committee Hearings', 'Hearing', 'January 6 Investigation', 'US Capitol Riot', 'Election 2020', 'Rep. Zoe Lofgren', 'Trump Campaign', 'Trump Fundraising']",2022-06-14T13:02:48Z,674629,9644.0,3606.0,,PT5M8S,hd,https://i.ytimg.com/vi/2EFl07zXHig/hqdefault.jpg,286.4198303222656,0.3384798169136047,0.2268744558095932,1.0,1,['en'],['cnn']
