Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
14,qFk20hWp878,Chef Ranveer Brar,Kolkata Style Chicken Biryani | आलू वाला कोलकाता चिकन बिरयानी | Chef Ranveer Brar,"['kolkata biryani recipe', 'kolkata biryani masala recipe', 'kolkata biryani banane ka tarika', 'kolkata biryani aloo wala', 'kolkata biryani bong eats', 'kolkata biryani chicken', 'biryani recipe Ranveer brar', 'कोलकाता चिकेन बिर्यानी', 'রেস্টুরেন্ট স্টাইল চিকেন বিরিয়ানি বাংলা রেসিপি', 'চিকেন বিরিয়ানি', 'chicken biryani in tamil', 'chicken biryani in pressure cooker', 'chicken biryani bengali', 'dum biryani', 'hyderabadi chicken biryani', 'kolkata biryani masala', 'chicken', 'kolkata biryani', 'chicken biryani']",2021-06-25T06:30:12Z,3484348,,5717.0,,PT15M39S,hd,https://i.ytimg.com/vi/qFk20hWp878/hqdefault.jpg,211.9222717285156,0.5748164653778076,0.4536373019218445,1.0,1,"['en', 'de']","['sd', 'ranvev', 'million', 'kolkata', 'chicken', 'biryani', 'views']"
15,QPC3616OpHw,Food Network,How to Make Bulgogi with Jet Tila | Ready Jet Cook | Food Network,"['food network', 'fn', 'food', 'cooking', 'recipe', 'how-to', 'how to make', 'tutorial', 'cooking show', 'food show', 'ready jet cook', 'jet tila', 'chef', 'chinese', 'american', 'china', 'asian', 'cuisine', 'international', 'asian cuisine', 'asian dishes', 'chinese food', 'fried rice', 'stir fry', 'takeout', 'at home', 'cook', 'directions', 'ingredients', 'eat', 'recipes', 'easy recipes', 'jet', 'bulgogi', 'beef', 'korean', 'bbq', 'barbecue', 'barbeque', 'korea', 'korean recipes', 'bulgogi recipe', 'how to make bulgogi', 'korean bbq', 'meat', 'rib-eye', 'ribeye']",2022-01-17T00:00:15Z,363809,7681.0,226.0,,PT17M10S,hd,https://i.ytimg.com/vi/QPC3616OpHw/hqdefault.jpg,302.7153625488281,0.3098289668560028,0.3136737048625946,1.0,1,"['en', 'pl']",['bulgogi']
16,NPVv7H1bAIk,villfood,হাঁসের ডিম্ দিয়ে মাঠের টাটকা ফুলকপি রান্না সঙ্গে বেগুন পোড়া | Duck egg curry with cauliflower,"['duck egg curry', 'duck egg with cauliflower recipe', 'fulkopi recipe', 'dim diye fulkopi recipe', 'haser dim ranna', 'duck egg recipe', 'haser dim diye fulkopi recipe', 'gobi recipe', 'begun pora recipe', 'duck egg gravy']",2024-12-23T11:23:32Z,154297,5013.0,238.0,,PT21M37S,hd,https://i.ytimg.com/vi/NPVv7H1bAIk/hqdefault.jpg,38.1854133605957,0.3333033919334411,0.3971522450447082,1.0,0,['bn'],[]
17,rAqmKGhiPKs,ARD Room Tour,Stephen und Torsten wohnen schon ihr ganzes Leben auf einem Schiff | ARD Room Tour,"['Frachtschiff', 'frachtschiff doku', 'Rheinschiffer', 'rheinschifffahrt', 'Rhein', 'Schiff', 'Schiffer', 'Schiffausbau', 'Schifferwohnung', 'Schifffahrt', 'Fluss', 'Binnenwasserstraße', 'Binnenschiff', 'Binnenschiffer', 'binnenschifffahrt', 'binnenschiffer ausbildung', 'binnenschiffer doku', 'Leben auf dem Schiff', 'Wohnen auf dem Wasser', 'wohnen auf dem boot', 'Boot', 'Hausboot', 'mobiles Haus', 'kleine Wohnung', 'kleine wohnung einrichten', 'tiny living', 'kleines Schlafzimmer', 'Kajüte', 'Gebrüder Mnich', 'Kallisto', 'roomtour', 'Room Tour', 'SWR Room Tour']",2022-05-29T14:00:12Z,401188,4187.0,224.0,,PT11M38S,hd,https://i.ytimg.com/vi/rAqmKGhiPKs/hqdefault.jpg,283.4817810058594,0.3407192826271057,0.3834778368473053,1.0,1,['de'],"['ardo', 'leben', 'auf', 'einem', 'frachtschife']"
18,j3pDXY9fqSo,Chef Ranveer Brar,Aloo Paratha | आलू पराठा | Paratha Recipe | Mom style Aloo paratha | Chef Ranveer Brar,"['aloo ka paratha', 'आलू पराठा बनाने का नया और आसान तरीका', 'झटपट आलू पराठा', 'how to make aloo paratha', 'Lockdown recipes', 'आलू पराठा बनाने के 3 आसान तरीके', 'आलू पराठा बनाने के आसान तरीके', 'aloo ke parathe ki recipe', 'aloo paratha recipe in hindi', 'paratha recipe', 'punjabi aloo paratha recipe', 'stuffed paratha recipe', 'punjabi paratha', 'easy aloo paratha recipe', 'Trending recipes', 'aloo paratha recipe', 'aloo paratha with butter', 'lockdown recipes', 'best aloo paratha', 'paratha', 'aloo', 'Paratha recipe']",2019-06-07T03:57:43Z,4940692,,2987.0,,PT8M,hd,https://i.ytimg.com/vi/j3pDXY9fqSo/hqdefault.jpg,217.0489044189453,0.5428137183189392,0.4970031678676605,1.0,1,['en'],"['million', 'views', 'ramvuv', 'aloo', 'paratha']"
19,HkTZMqa4nEU,BakeClub,Cappuccino No Bake Cake | BakeClub,"['backen', 'bakeclub', 'bake club', 'rezept', 'backrezept', 'rezepte', 'backrezepte', 'kuchen backen', 'cupcakes', 'kuchen', 'muffins', 'torte', 'cappuccino no bake cake', 'no bake cake', 'cappuccino', 'no bake', 'ohne backen', 'cappuccino no bake cake rezept', 'cappuccino no bake cake selber machen', 'cappuccino kuchen', 'cappuccino torte', 'cappuccino torte rezept', 'cappuccino kuchen rezept', 'cappuccino kuchen selber machen', 'cappuccino torte selber machen', 'cappuccino kuchen backen', 'cappuccino torte backen', 'no bake cake cappuccino']",2017-01-29T09:00:01Z,93844,2017.0,109.0,,PT6M18S,hd,https://i.ytimg.com/vi/HkTZMqa4nEU/hqdefault.jpg,227.92762756347656,0.4617494344711303,0.4821179509162903,0.0,0,"['hr', 'en']",[]
20,0jff7PsnXcI,HGTV Home,Your Favorite Home Tours in 2021 | Handmade Home Tours,"['Home tours', 'virtual home tours', 'handmade home', 'handmade homes', 'rajiv surendra', 'tour my home', 'compilation videos', 'design videos', 'interior design', 'interior design diy', 'home tour compilations', 'visit this home', 'tour this home', 'hgtv', 'handmade', 'diy']",2021-12-28T17:00:01Z,282837,4348.0,132.0,,PT54M53S,hd,https://i.ytimg.com/vi/0jff7PsnXcI/hqdefault.jpg,275.0572509765625,0.254122793674469,0.405415803194046,0.0,1,"['en', 'fr']","['your', 'favorite', 'handmade', 'home', 'tours', 'in']"
21,NPDCTEdYftE,Vijay Ideas,டெய்லி காலண்டர் Extra இருந்தா இத செஞ்சு பாருங்க!🔥📆,,2024-12-22T12:39:27Z,948453,46200.0,1174.0,,PT57S,hd,https://i.ytimg.com/vi/NPDCTEdYftE/hqdefault.jpg,194.5512237548828,0.3272882103919983,0.2384247928857803,0.0,,['ta'],[]
22,yR9rtNQL_zc,DirectSMVideos,🔴 SupremeMasterTV [1+132×MAX] - LIVE 24/7,,2024-12-06T23:20:59Z,36065,382.0,,,P0D,sd,https://i.ytimg.com/vi/yR9rtNQL_zc/hqdefault_live.jpg,328.8003845214844,0.5816295742988586,0.5766879320144653,0.0,,['ro'],[]
23,Zu4tasDHr48,岡野タケシ弁護士【アトム法律グループ】,【衝撃】通販で購入したブーツ→袋の中にサソリが入ってた！？#shorts,"['岡野武志', 'アトム法律事務所', '弁護士', '法律', 'サソリ', 'shien']",2024-12-23T09:00:38Z,231525,6044.0,372.0,,PT52S,hd,https://i.ytimg.com/vi/Zu4tasDHr48/hqdefault.jpg,212.6396484375,0.2579133808612823,0.3444872498512268,0.0,1,['ja'],"['ongen', 'ofu', 'sea', 'or', 'container', 'dleasac', 'so', 'to', 'usal', 'ttyont', 'ssst']"
24,618OR7kAjNM,Aysha Siddika,চাল কুমড়ার মোরব্বা || Chal Kumrar Murobba Recipe Bangla || Petha/ Ash Gourd/ Winter Melon Candy,"['চাল কুমড়ার মোরব্বা', 'Chal Kumrar Murobba Recipe Bangla', 'pumpkin murabba', 'winter melon candy', 'petha', 'chalkumra bengali recipes', 'how to make murabba of pumpkin in bangla', 'ash gourd sweet recipes', 'ash gro', 'Chal Kumrar Morobba', 'Murubba', 'Candied Winter Melon', 'ayshasrecipe', 'Ash gourd', 'morobba recipe bangla', 'aysha siddika recipe', 'morobba by aysha', 'morobba', 'মোরব্বা', 'চাল কুমড়ার রেসিপি', 'chal kumra', 'chal kumro', 'chal kumra ranna', 'winter melon', 'চাল কুমড়া রান্না', 'চাল কুমড়া রেসিপি']",2018-05-01T18:36:31Z,5797936,54549.0,2534.0,,PT10M4S,hd,https://i.ytimg.com/vi/618OR7kAjNM/hqdefault.jpg,185.283203125,0.339601993560791,0.3653340339660644,0.0,0,['en'],"['co', 'stiad', 'raf']"
25,b3WOu-kdsbI,JANNIK kocht - leckere Rezepte!,Rinderbraten mit Rotweinsauce - geschmorter Sonntagsbraten wie von Oma!,"['Rinderbraten', 'rinderbraten im ofen', 'rinderbraten zubereiten', 'rinderbraten im backofen', 'zarter rinderbraten', 'rinderbraten im backofen callekocht', 'rinderbraten im backofen mit rotwein', 'rinderbraten im backofen mit deckel', 'rinderbraten im backofen temperatur', 'rotweinsauce', 'rinderschmorbraten im ofen', 'sonntagsbraten', 'sonntagsbraten im backofen', 'sonntagsbraten rind', 'braten rezepte', 'rinderbraten mit soße', 'tastybits', 'Jannik kocht']",2021-12-11T13:00:31Z,376130,7294.0,192.0,,PT6M30S,hd,https://i.ytimg.com/vi/b3WOu-kdsbI/hqdefault.jpg,233.7003173828125,0.494900494813919,0.3283422887325287,0.0,1,['de'],"['lastybils', 'sae', 'rinderbraten', 'rotweinsauce', 'mit']"
26,t-_qzsMF8RM,Epicurious,The Best Way To Sharpen & Clean Knives (And The Worst) | Epicurious 101,"['chef knives', ""chef's knife care"", 'clean a cooking knife', 'clean kitchen knives', 'clean knives', 'cooking knives', 'epi', 'epicurious', 'frank proto', 'hone a knife', 'how to clean a knife', 'how to clean knives', 'how to hone a knife', 'how to sharpen a knife', 'how to sharpen kitchen knives', 'how to sharpen knives', 'how to use a wet stone', 'kitchen knife care', 'knife', 'knife care', 'knife maintenance', 'knives', 'sharpen cooking knives', 'sharpen kitchen knives', 'sharpen knife', 'use a wet stone']",2021-12-20T17:00:03Z,4823214,99410.0,2459.0,,PT13M27S,hd,https://i.ytimg.com/vi/t-_qzsMF8RM/hqdefault.jpg,254.3251190185547,0.369492769241333,0.533500075340271,1.0,1,['en'],['epicurious']
27,C6G-zL9V9C0,BakeClub,Mochis selber machen (Anleitung) | BakeClub,"['mochi', 'mochi rezept', 'mochi selber machen', 'reiskuchen', 'reisgebäck', 'japanisch', 'daifuku mochi', 'daifuku', 'japanische mochi', 'japanisches gebäck', 'michi mit erdbeeren', 'azukibohnen', 'japanische bohnenpaste', 'rezept', 'doro', 'backen', 'bakeclub', 'japanische küche']",2018-11-04T09:00:00Z,178782,3326.0,158.0,,PT6M59S,hd,https://i.ytimg.com/vi/C6G-zL9V9C0/hqdefault.jpg,239.941635131836,0.3354683518409729,0.427681028842926,0.0,0,['de'],[]
28,lAP7_dYCCzg,Chris Washington,Magst du Tofu? 🤔,,2022-03-20T10:48:18Z,170410,8998.0,263.0,,PT1M,hd,https://i.ytimg.com/vi/lAP7_dYCCzg/hqdefault.jpg,219.91729736328125,0.2898119390010834,0.2502620816230774,0.0,0,['fr'],[]
29,oMZ8B-0TiSQ,ARD Marktcheck,"Töpfe und Pfannen im Test - Preiswert, nützlich, gut?","['Töpfe', 'Pfannen', 'Induktion', 'Beschichtung', 'PTFE', 'Teflon', 'zerkratzt', 'neu beschichten lassen', 'Gesundheit', 'ungesund', 'gefährlich', 'giftig', 'erhitzen', 'Topfboden', 'Kupfer', 'Edelstahl', 'Aluminium', 'SWR', 'Verbraucher', 'Eva Röder']",2018-12-11T20:00:03Z,614528,2517.0,625.0,,PT45M2S,hd,https://i.ytimg.com/vi/oMZ8B-0TiSQ/hqdefault.jpg,312.5508728027344,0.1692080646753311,0.2092738896608352,0.0,0,['de'],[]
30,jDM6VVYNzSs,HGTV,$1000 House?! Here's What That Can Turn Into | Good Bones | HGTV,"['hgtv', 'home renovation', 'fixer house', 'home remodel', 'house renovation', 'house remodel', 'hgtv shows', 'house tour', 'interior design', 'home design', 'fixer upper', 'good bones', 'good bones hgtv', 'historic homes', 'historic houses', 'old house', 'old house remodel', 'tiny house', 'small house', 'tiny house remodel', 'tiny homes', 'house flipping', 'home remodel ideas', 'abandoned house remodel', '1000 dollar house', 'cheap house', 'cheapest houses']",2021-12-01T19:00:14Z,101079,1818.0,51.0,,PT9M36S,hd,https://i.ytimg.com/vi/jDM6VVYNzSs/hqdefault.jpg,243.5514678955078,0.3433138430118561,0.3948860764503479,1.0,1,['en'],"['before', 'hgtv', 'after']"
31,uBQySZE0Jw8,صباح الخير يا عرب,"شروط إتباع حمية ""الكيتو"" لخسارة الوزن بأمان","['Ghada Musalli Hani alhamed', 'السفر', 'الفن', 'youtube', '#Shahid', 'ثقافي', 'توك شو', 'الإمارات', 'أخبار الفن', '#SabahAlKhairYaArab', 'إجتماعي', 'Facebook', 'SAYA Show', 'videos', 'Sabah Al Khair Ya Arab', 'سارة مراد', 'المطبخ', 'حياة', 'برنامج', 'قصص', 'clips', 'أخبار', 'الديكور', 'Shahid', 'Sara Murad', 'MBC1', 'الموضة', 'العالم', 'المنزل', 'kito', 'نصائح', 'العائلة العربية', 'إعلام', 'عربي', 'program', 'الأمومة', 'promos', 'MBC', 'عائلي', 'الرياضة', 'Shahid.net', 'هاني الحامد', 'MBC.net', 'digital', 'SabahAlKhairYaArab', 'Instagram', 'غادة موصلي', 'you tube', 'food', 'SayaShow', 'twitter', 'الصحة', 'diet', '#SayaShow']",2019-07-02T08:54:53Z,261332,4518.0,486.0,,PT11M41S,hd,https://i.ytimg.com/vi/uBQySZE0Jw8/hqdefault.jpg,17.8843936920166,0.2795443534851074,0.4800779819488525,0.0,0,['ar'],"['ewl', 'gjuw', 'sijl', 'alp', 'cpcu', 'bb', 'awad', 'gi5ji', 'cbsuenos', 'cala', 'daaye', 'shon', 'chs']"
32,6_MjMNOqS50,Can Der Koch,Domatesli Pilav - Ein Traditionelles Bulgur Gericht,"['Kochen', 'Domatesli pilav', 'Türkische Rezepte', 'Bulgur kochen', 'Bulgur Rezepte']",2021-06-08T10:49:21Z,313964,13291.0,147.0,,PT45S,hd,https://i.ytimg.com/vi/6_MjMNOqS50/hqdefault.jpg,260.8012390136719,0.132924810051918,0.3419838547706604,0.0,0,"['de', 'et']",[]
33,a-bztsg4m7M,Sunera Kitchen,Rice Cooker Cake | NO - OVEN | YOU WON'T BELIEVE THIS INDIAN RICE COOKER CAKE CHANGES EVERYTHING,"['rice cooker cake', 'chocolate cake in microwave', 'Eggless Chocolate Cake', 'No Oven', 'cooker cake recipe', 'cake recipes', 'easy cake recipe', 'how to make no bake cake', 'no bake cakes', 'easy cake', 'cake in rice cooker', 'how to make cake in rice cooker', 'rice cooker recipes', 'rice cooker cake recipe', 'sunera kitchen', 'rice cooker', 'how to make cake without oven', 'cake recipes at home', 'no bake', 'cake recipes for beginners', 'how to bake cake without oven', 'easy rice cooker cake recipes']",2020-04-28T19:00:01Z,4320489,34873.0,989.0,,PT2M40S,hd,https://i.ytimg.com/vi/a-bztsg4m7M/hqdefault.jpg,258.341552734375,0.2405305057764053,0.3622642755508423,0.0,1,['en'],"['rice', 'cooker', 'cake', 'views', '3mt']"
34,JXwflvyh4GI,小田切ヒロの「そうよ〜」な日常,【最近の購入品】小田切ヒロの爆買い購入品紹介-冬ver-⛄️🤍 寒〜い冬もバッチリ安心アイテムたくさんよ〜🤍🤍,['小田切ヒロ'],2024-12-23T12:00:32Z,135703,3774.0,236.0,,PT19M19S,hd,https://i.ytimg.com/vi/JXwflvyh4GI/hqdefault.jpg,232.5834503173828,0.34539794921875,0.3493403494358063,1.0,0,['ja'],"['andas', 'uicotts']"
35,gjhOPHoRJBs,Joshua Weissman,The 2 Dollar Sandwich | But Cheaper,"['but cheaper', 'sandwich', 'sandwich recipe', 'easy sandwich', 'how to make a sandwich', 'joshua weissman', 'youtube recipes', 'easy sandwich recipe', 'turkey sandwich recipe', 'turkey club sandwich', 'club sandwich', 'homemade cold cuts', 'homemade turkey cold cuts', 'how to make deli meat', 'deli meat recipe', 'turkey deli meat recipe', 'youtube cooking series', 'sat bawl pro', 'deli turkey', 'deli meat', 'how to make your own cold cuts', 'cold cuts']",2021-03-28T14:00:24Z,4483553,149130.0,4437.0,,PT8M1S,hd,https://i.ytimg.com/vi/gjhOPHoRJBs/hqdefault.jpg,243.2953186035156,0.3937706649303436,0.3419615626335144,0.0,1,['en'],['dollarsi']
36,EGN6AVogvf0,BakeClub,Kinder Country No Bake Cake | BakeClub,"['backen', 'bakeclub', 'bake club', 'rezept', 'backrezept', 'rezepte', 'backrezepte', 'kuchen backen', 'cupcakes', 'kuchen', 'muffins', 'torte', 'cake pops', 'kinder country', 'no bake cake', 'kinder country no bake cake', 'no bake', 'ohne backen', 'kinder country torte', 'kinder country torte selber machen', 'kinder country torte ohne backen', 'kinder country torte rezept', 'kinder country torte no bake', 'kinder country no bake cake rezept', 'kinder country no bake cake selber machen', 'kindergeburtstag', 'kinder country no bake torte']",2017-03-19T09:00:01Z,111501,2603.0,158.0,,PT5M4S,hd,https://i.ytimg.com/vi/EGN6AVogvf0/hqdefault.jpg,236.481185913086,0.4050847291946411,0.4356902837753296,0.0,0,"['no', 'en']",[]
