Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
10,qjtzooqcjgA,MLB,Guardians at Mariners | MLB Game of the Week Live on YouTube,"['mlb', 'baseball', 'sports', 'mlb highlights', 'sports highlights', 'baseball highlights']",2022-08-25T23:54:54Z,593429,6814.0,37.0,,PT4H4M20S,hd,https://i.ytimg.com/vi/qjtzooqcjgA/hqdefault.jpg,328.1944885253906,0.4380346238613128,0.3471404612064361,0.0,1,['en'],"['youlube', 'at', 'mlb', 'to']"
11,JLvcqYgluPs,GoPro,GoPro LIVE: 2022 Natural Selection Tour | Alaska,"['GoPro', 'Hero4', 'Hero5', 'Hero Camera', 'HD Camera', 'stoked', 'rad', 'HD', 'best', 'go pro', 'cam', 'epic', 'hero4 session', 'Hero5 Session', 'session', 'action', 'beautiful', 'crazy', 'high definition', 'high def', 'be a hero', 'beahero', 'hero five', 'karma', 'gpro', 'hero six', 'hero6', 'hero7', 'hero', 'seven', 'hero 7', 'ゴープロ', '고프로']",2022-04-13T21:47:52Z,1493050,6329.0,116.0,,PT3H32M,hd,https://i.ytimg.com/vi/JLvcqYgluPs/hqdefault.jpg,15.82315731048584,0.2393829822540283,0.5553689002990723,0.0,1,['en'],"['live', 'gsopro', 'natural', 'selection']"
12,Eq38LQWSeP8,ESPN FC,Eintracht Frankfurt defeats Barcelona: Leaves ESPN FC SHOCKED,"['barcelona', 'barcelona highlights', 'europa league', 'europa league reaction', 'europa league highlights', 'barcelona eintracht', 'eintracht reaction', 'barca', 'barca reaction', 'barcelona reaction', 'barcelona news', 'europa league news', 'espn fc', 'espn fc tv', 'espn fc uk', 'barca eintracht', 'barca vs eintracht', 'eintracht vs barcelona']",2022-04-15T01:56:25Z,192049,3041.0,1205.0,,PT20M59S,hd,https://i.ytimg.com/vi/Eq38LQWSeP8/hqdefault.jpg,357.7500305175781,0.2943800389766693,0.1741598695516586,1.0,1,"['ca', 'en']","['esrife', 'espn', 'fc', 'barca', 'knocked', 'out', 'of', 'europa', 'league']"
13,mb3HSAgv-VA,Aeri Osha,No Gi Omoplata to Armbar vs 13 Year Old Boy,,2018-08-24T00:48:55Z,31481,224.0,14.0,,PT1M50S,hd,https://i.ytimg.com/vi/mb3HSAgv-VA/hqdefault.jpg,280.6141662597656,0.1820772737264633,0.2798714339733124,0.0,0,['en'],"['tan', 'ilag']"
14,Uduy5oXGktI,Revisi Terakhir,Modric dicurigai pakai doping karena bisa main 90 menit penuh,,2024-12-21T10:06:30Z,363006,22736.0,235.0,,PT34S,hd,https://i.ytimg.com/vi/Uduy5oXGktI/hqdefault.jpg,273.4497375488281,0.1476005762815475,0.1546445190906524,0.0,1,['id'],"['evi', 'eu', 'es', 'eteah', 'althe', 'biadakan', 'anidoping', 'les', 'ontuk', 'selurah', 'pemanadnd', 'bs', 'revis', 'terakhn', 'di']"
15,X0PI1P9p2O8,47 Football,Lionel Messi ● The Story of the GOAT - Official Movie,"['Lionel Messi', 'Messi', 'Messi goat', 'Messi the story of the Goat', 'messi copa america 2021', 'messi skills', 'messi dribbling', 'messi doku', 'messi documentary', 'messi barcelona', 'messi goals', 'fc barcelona', 'messi 2021', 'messi the best', 'best of messi', 'messi best goals', 'messi best moments', 'messi ballon d´or', 'messi film', 'messi dokumentation', 'lionel messi the goat', 'ankara messi', 'messi vs real madrid', 'messi vs betis', 'Messi psg', 'Messi vs France', 'Argentina France', 'Messi career']",2021-07-18T16:00:14Z,13688732,203552.0,7119.0,,PT23M32S,hd,https://i.ytimg.com/vi/X0PI1P9p2O8/hqdefault.jpg,359.23602294921875,0.361133873462677,0.0748142525553703,1.0,1,['en'],"['bed', 'goat', 'goat', 'akuten', 'goat', 'goat', 'goat', 'goat', 'goat']"
16,Zwu8eS3kMtQ,sportstudio fußball,"Deutschland – England Highlights | UEFA Nations League, 2. Spieltag 2022/23 | sportstudio","['EM-Qualifikation U 21', 'Fußball', 'Fussball', 'U 21', 'UEFA', 'EM-Qualifikation', 'U 21 EM', 'U 21 Highlights', 'Polen Deutschland', 'Polen Deutschland Highlights', 'Polen Deutschland U 21', 'Deutschland Polen', 'Deutschland U 21', 'Youssoufa Moukoko', 'Moukoko', 'Moukoko Deutschland', 'Moukoko U21', 'Bartosz Bialek', 'Bialek', 'Bialek Polen', 'Nico Mantl', 'Mantl', 'Mantl Deutschland', 'Mantl U21', 'Kacper Kozlowski', 'Kozlowski', 'Tim Lemperle', 'Lemperle', 'Lemperle Deutschland', 'Lemperle U21', 'Lodz', 'ZDF', 'sportstudio']",2022-06-07T21:25:44Z,1453247,20915.0,2156.0,,PT10M,hd,https://i.ytimg.com/vi/Zwu8eS3kMtQ/hqdefault.jpg,66.4407730102539,0.3497025072574615,0.3018639385700226,0.0,1,"['de', 'en']","['edf', 'traumparaden', 'elfmeterl', 'und', 'ein', 'sportstudio']"
17,kdLiiPuV4VU,DAZN Fußball International,CR760! Ronaldos Rekordtor bringt Juventus Titel ein: Juventus - Neapel 2:0 | Supercoppa | DAZN,"['Cristiano Ronaldo', 'Ronaldo', 'Juventus', 'Juventus Turin', 'JUV', 'Neapel', 'SSC Neapel', 'NAP', 'Juventus Neapel', 'Juventus vs Neapel', 'Juventus - Neapel', 'Juventus Turin vs SSC Neapel', 'Juventus Turin - SSC Neapel', 'Juventus Neapel 2 0', 'Juventus vs Neapel 2-0', 'Juventus - Neapel 2:0', 'Supercopa', 'Supercopa Highlights', 'Supercopa DAZN', 'DAZN Supercopa', 'DAZN', 'Highlights Supercopa', 'DAZN Highlights', 'DAZN Highlights Supercopa', 'Supercopa Highlights DAZN', 'Goal Deutschland']",2021-01-20T23:49:31Z,1806819,29998.0,1125.0,,PT7M,hd,https://i.ytimg.com/vi/kdLiiPuV4VU/hqdefault.jpg,19.01890563964844,0.3388635516166687,0.3724723160266876,1.0,1,"['nl', 'ro']","['pss', 'ercup', 'da', 'zn', 'urene', 'dree', 'judums', 'mape', '2v0', 'pres']"
18,jP2ghdAEJ-c,Sky Sport DE,Borussia Mönchengladbach - FC Bayern München | Highlights - DFB-Pokal 2021/22 | 2. Runde,"['sky', 'sky deutschland', 'sky sport hd', 'highlights', 'sky highlights', 'DFB-Pokal', 'DFB Pokal', 'DFB-Pokal 2021/22', 'DFB Pokal Highlights', 'Pokal Highlights', 'Highlights DFB Pokal', 'DFB Pokal Sky', 'Sky Highlights', 'Sky Pokal', 'Sky Fußball', 'Highlights', 'Borussia Mönchengladbach', 'Gladbach', 'Mönchengladbach', 'FC Bayern München', 'FCB', 'FC Bayern', 'Bayern München', 'Bayern', 'Gladbach Bayern', 'DFB Pokal 2. Runde']",2021-10-27T22:22:37Z,1153817,23104.0,1525.0,,PT3M5S,hd,https://i.ytimg.com/vi/jP2ghdAEJ-c/hqdefault.jpg,36.35868453979492,0.3576018810272217,0.4186498522758484,0.0,1,['de'],"['dfe', 'pokal', 'caterr', 'aiched', 'sly', 'sport']"
19,evFTJn1Hws0,Sky Sport DE,United kassiert deftige Klatsche | Brighton & Hove - Manchester United 4:0 | Highlights - PL 21/22,"['sky', 'sky deutschland', 'sky sport hd', 'highlights', 'sky highlights', 'Premier League', 'Premier League 2021/22', 'Premier League Highlights', 'Fußball Highlights', 'Highlights Englische Liga', 'Premier League Sky', 'Sky Highlights', 'Sky Fußball', 'EPL Highlights', 'EPL2020/21', 'Highlights', 'Brighton & Hove Albion', 'Brighton', 'Seagulls', 'Manchester United', 'United', 'man united', 'Man Utd', 'Man u', 'Brighton Man Utd', 'Premiere League 36 Spieltag', 'EPL2021/22-36']",2022-05-07T19:12:00Z,443786,9058.0,663.0,,PT3M5S,hd,https://i.ytimg.com/vi/evFTJn1Hws0/hqdefault.jpg,320.7486267089844,0.3471427261829376,0.3895944952964782,1.0,1,"['en', 'de']","['premier', 'league', 'chasie', 'teamveva', 'sky', 'sport']"
20,9sbgu_6LTtk,ESPN,Pelicans want 4 1st rounders from the Lakers for Anthony Davis - Adrian Wojnarowski | SportsCenter,"['adrian wojnarowski', 'anthony davis', 'anthony davis lakers', 'anthony davis celtics', 'lakers', 'celtics', 'los angeles lakers', 'boston celtics', 'anthony davis knicks', 'bobby marks', 'anthony davis trade', 'anthony davis trade rumors', 'anthony davis clippers', 'woj', 'woj anthony davis', 'nba trade machine', 'clippers', 'la clippers', 'los angeles clippers', 'anthony davis bucks', 'milwaukee bucks', 'bucks', 'pelicans', 'new orleans pelicans', 'pelicans trade', 'anthony davis pelicans', 'nba trades', 'nba trade deadline']",2019-02-05T07:29:06Z,607305,3814.0,2817.0,,PT5M,hd,https://i.ytimg.com/vi/9sbgu_6LTtk/hqdefault.jpg,341.2909545898437,0.2846279442310333,0.2181592285633087,2.0,1,['en'],"['orleans', 'scliew', 'on']"
21,dJxnU9sOh6Q,Mady Morrison,Yoga Morgenroutine für Anfänger | Kraft & Energie für den Tag | klar und wach in 15 Minuten,"['yogamitmady', 'Mady Morrison', 'sunshine morning', 'sunshine morning yoga', 'yoga morgenroutine', 'yoga morning routine', '15 minuten', 'yoga deutsch', 'yoga flow', 'yoga homeworkout', 'yoga Übungen', 'Sonnengruß', 'Kraft', 'Energie', 'wach', 'vinyasa flow', 'ganzkörper flow', 'stretch', 'dehnen', 'Rückenschmerzen', 'Verspannungen', 'Herzöffner', 'heart opener', 'erfolgreich mit yoga', 'yoga zuhause', 'yoga morgen mady']",2021-07-08T05:00:21Z,11706453,84509.0,1626.0,,PT16M44S,hd,https://i.ytimg.com/vi/dJxnU9sOh6Q/hqdefault.jpg,233.8921661376953,0.1311288177967071,0.4749117493629455,0.0,1,['de'],"['sunshine', 'morning', 'yoga']"
22,-RjhgY31HpY,NBA on TNT,"""This Was About One Guy Willing His Team To Win"" | Inside Crew Talks DeRozan's Big Game 2","['NBA on TNT', 'NBA', 'Inside the NBA', 'Charles Barkley', 'Shaq', 'Kenny Smith', 'Ernie Johnson']",2022-04-21T05:06:02Z,475758,6983.0,614.0,,PT7M3S,hd,https://i.ytimg.com/vi/-RjhgY31HpY/hqdefault.jpg,340.5101928710937,0.2652460932731628,0.3287549614906311,2.0,1,['en'],"['nba', 'unu', 'gihigag', 'guys', 'the', 'inside']"
23,CMwE5rWbYh4,sportstudio,Die WM-Gold-Kür von Aljona Savchenko und Bruno Massot I Eiskunstlauf-WM 2018 Mailand – ZDF,"['Aljona Savchenko', 'Bruno Massot', 'Kür', 'WM 2018', 'Weltmeisterschaft', 'Eiskunstlauf', 'Mailand', 'Deutschland', 'ZDF', 'ZDFsport', 'Sport']",2018-03-22T21:56:27Z,3709363,44132.0,1335.0,,PT10M12S,hd,https://i.ytimg.com/vi/CMwE5rWbYh4/hqdefault.jpg,338.0702209472656,0.2340742945671081,0.6370465159416199,0.0,1,['de'],"['2df', 'sport']"
24,fVLLFxHL0Qo,Ergotopia,10 Minuten Workout gegen Bauchfett  ➡️ Mache diese Übungen für einen flachen Bauch,"['Bauchfett', 'Bauchfett verlieren', 'Bauchvett schnell verlieren', 'Bauchfett verbrennen', 'Bauchfett Workout', 'Bauch Workout', 'ABS Workout', 'Bauch Übungen', 'Bauch Workout für Zuhause', 'Sixpack Workout', 'Abnehmen Workout']",2021-04-24T15:00:16Z,1209767,22421.0,363.0,,PT12M21S,hd,https://i.ytimg.com/vi/fVLLFxHL0Qo/hqdefault.jpg,12.729765892028809,0.3226698637008667,0.5032913088798523,1.0,1,['de'],"['minuten', 'fur', 'einen', 'flachen', 'bauch', 'workout', 'bauchfett', 'gegen']"
25,0fZdNfF6z4k,sportstudio fußball,"Borussia Dortmund – FC Bayern Highlights | Bundesliga, 14. Spieltag | sportstudio","['Bundesliga', 'Fußball', 'Fussball', 'Bundesliga Highlights', 'Borussia Dortmund FC Bayern', 'Borussia Dortmund FC Bayern Highlights', 'FC Bayern Borussia Dortmund', 'Borussia Dortmund', 'BVB', 'Dortmund', 'Borussia', 'FC Bayern München', 'FC Bayern', 'FCB', 'Bayern München', 'München', 'Julian Brandt', 'Brandt', 'Robert Lewandowski', 'Lewandowski', 'Lewandowski Bundesliga', 'Kingsley Coman', 'Coman', 'Erling Haaland', 'Haaland', 'Zwayer', 'Reus', 'Rose', 'Hummels', 'Handelfmeter', 'Elfmeter', 'VAR', 'ZDF', 'sportstudio']",2021-12-05T23:00:11Z,3115338,31487.0,2074.0,,PT16M37S,hd,https://i.ytimg.com/vi/0fZdNfF6z4k/hqdefault.jpg,213.4879608154297,0.3333790898323059,0.262937843799591,1.0,1,"['de', 'en']","['edf', 'eayers', 'blb', 'nch', 'riesen', 'streit', 'zwei', 'elfmeterl', 'um', 'qatar', 'airways', 'sportstudio']"
26,A6rm9OIZoLs,WUMMS,Der Neuer Song,"['EURO2020', 'Europameisterschaft', 'Fußball', 'Manuel Neuer', 'Nationalelf', 'Neuer', 'Torwart', 'WUMMS', 'funk']",2021-06-15T12:00:03Z,13549660,136762.0,2407.0,,PT1M59S,hd,https://i.ytimg.com/vi/A6rm9OIZoLs/hqdefault.jpg,70.77790832519531,0.3767111897468567,0.2786751389503479,0.0,1,['de'],"['der', 'song', 'neuer']"
27,TkLvEZtktGE,NBA,NBA Daily Show: Mar. 8 - The Starters,"['nba', 'basketball', 'starters']",2017-03-09T01:17:26Z,101092,1608.0,136.0,,PT23M4S,hd,https://i.ytimg.com/vi/TkLvEZtktGE/hqdefault.jpg,0.4542733430862427,0.0858857184648513,0.1792270094156265,0.0,1,['en'],"['jnno', 'weanesday', 'amer', 'iar', 'nowilke', 'nba']"
28,dM-29hy-Qyw,FIFA,Luis Suarez Handball Against Ghana | South Africa 2010 | FIFA World Cup,"['Football', 'FIFA', 'Official', 'Soccer', 'Futbol', 'Futebol', 'Fußball', 'Fussball', 'Calcio', 'Voetbal', 'كرة فوتبول', 'World Cup', 'FIFA World Cup', 'Highlights', 'Match Highlights', 'World Cup Highlights', 'Copa Mundial', 'Mundial 2010', 'Luis Suarez', 'luis suarez', 'Luis Suarez Ghana', 'Ghana', 'Uruguay', 'Uruguay Ghana 2010', 'Luis Suarez hand ball', 'luis suarez handball', 'red cards', 'fouls', 'shocking world cup moments', 'Asamoah Gyan', 'Black Stars', 'La Celeste', 'Ghana Uruguay 2010', '2010 World Cup', 'South Africa 2010']",2020-12-29T14:00:25Z,4759266,68432.0,6467.0,,PT3M58S,hd,https://i.ytimg.com/vi/dM-29hy-Qyw/hqdefault.jpg,321.3790588378906,0.3347722887992859,0.1701696068048477,0.0,1,['en'],"['fifa', 'moments', 'or', 'arpuan', 'madness', 'luis', 'suarez']"
29,RWSdd-3lhWo,The NFL Up,Intl. NFL Stars Make Moves in their First Preseason | NFL Undiscovered,"['nfl', 'nfl network', 'football', 'american football', 'nfl international', 'nfl international players', 'nfl international pathway program 2019', 'nfl international player pathway program', 'Intl. NFL Stars Make Moves in their First Preseason', 'NFL Undiscovered', 'christian wade', 'nfl undiscovered 2019']",2019-09-07T22:00:05Z,97408,1571.0,97.0,,PT12M42S,hd,https://i.ytimg.com/vi/RWSdd-3lhWo/hqdefault.jpg,351.7915954589844,0.1512169241905212,0.210823506116867,2.0,1,['en'],"['soeane', '5q', 'undiscovered', 'episode6']"
30,BJOSWpPo79M,DAZN UEFA Champions League,Ronaldo lässt das Old Trafford beben: Man United – Villarreal 2:1 | UEFA Champions League | DAZN,"['Christiano Ronaldo', 'Ronaldo', 'Manchester', 'Macnhester United', 'Old Trafford', 'Villarreal', 'Das gelbe U-Boot', 'CR7', 'Manchester Villarreal', 'Manchester vs Villarreal', 'Manchester - Villarreal', 'Macnhester United vs Das gelbe U-Boot', 'Macnhester United - Das gelbe U-Boot', 'Manchester Villarreal 2 1', 'Manchester vs Villarreal 2-1', 'Manchester - Villarreal 2:1', 'Champions League', 'Champions League Highlights', 'Champions League DAZN', 'DAZN Champions League', 'DAZN', 'Highlights Champions League']",2021-09-29T21:34:38Z,4493661,68896.0,2145.0,,PT5M5S,hd,https://i.ytimg.com/vi/BJOSWpPo79M/hqdefault.jpg,323.8942565917969,0.3837567269802093,0.2293384671211242,0.0,1,['en'],"['da', 'zn', 'slg', 'champions', 'league', 'kamliewer']"
31,P05Nv_VMS00,Eurosport,Aljona Savchenko and Bruno Massot’s Full Gold Medal Performance! | Pyeongchang 2018 | Eurosport,"['pyeongchang 2018', 'Aljona', 'savchenko', 'Bruno', 'Massot', 'winter olympics 2018', 'olympic games 2018', 'pyeongchang', 'eiskunstlauf', 'figure skating', 'kunstløp', 'kunstrijden', 'kunstskøjteløb', 'ice skating', 'olympics 2018', 'olympische winterspelen', 'olympische winterspiele', 'figure skating olympics 2018', 'figure skating pyeongchang 2018', 'pyeongchang 2018 figure skating', 'figure skating 2018', 'olympics 2018 figure skating', 'eurosport', 'gold medal', 'winter olympics', 'highlights', 'savchenko massot', 'full', 'performance']",2018-03-06T12:58:50Z,1156348,23679.0,459.0,,PT5M47S,hd,https://i.ytimg.com/vi/P05Nv_VMS00/hqdefault.jpg,302.47003173828125,0.3563072681427002,0.479599118232727,0.0,1,['en'],"['best', 'of', 'pyeoncchang']"
32,H6y0D_8kRoU,Tykato Fitness,Hand Exercises for Gamers,"['yoga', 'asana', 'calisthenics', 'grip', 'training', 'griptraining', 'bodyweight', 'sport', 'sports', 'climb', 'climbing', 'tutorial', 'exercise', 'tycato', 'nike', 'adidas', 'puma', 'for beginner', 'workout', 'every day', 'hand exercises', 'hand', 'exercises', 'hand exercises for gamers', 'gamers', 'game', 'hand pain', 'fingers', 'finger', 'finger pain', 'hand exercises for women', 'hand exercises for men at home', 'hand exercises for guitar', 'fingerübungen gitarre', 'fingerübungen für gamer', 'gamer', 'yt:cc=on']",2017-07-06T13:42:48Z,974805,31988.0,999.0,,PT5M42S,hd,https://i.ytimg.com/vi/H6y0D_8kRoU/hqdefault.jpg,17.45962142944336,0.365263819694519,0.4663892984390259,0.0,1,['en'],"['finger', 'exercises', 'for', 'gamers', 'ty']"
33,C9r4wwNcLcs,NBA on TNT,The Washington Wizards Clinch the No. 8 Seed in the Eastern Conference | NBA on TNT,"['NBA on TNT', 'NBA', 'Inside the NBA', 'Charles Barkley', 'Shaq', 'Kenny Smith', 'Ernie Johnson', 'Russell Westbrook', 'Bradley Beal', 'Washington Wizards', 'Indiana Pacers', 'Philadelphia 76ers', 'NBA Playoffs', 'NBA Play-In Tournament']",2021-05-21T02:52:43Z,373213,4286.0,659.0,,PT7M5S,hd,https://i.ytimg.com/vi/C9r4wwNcLcs/hqdefault.jpg,353.79901123046875,0.3681908845901489,0.2755100727081299,1.0,1,['en'],"['nba', 'unt', 'guys', 'the', 'inside']"
